frame,x,y,z,roll,pitch,yaw
30,0.28781113028526306,0.14168886840343475,0.48779839277267456,3.136974811553955,0.016303379088640213,-0.1757831573486328
31,0.2878100275993347,0.14168903231620789,0.4877970218658447,3.1369714736938477,0.01630520261824131,-0.1757904440164566
32,0.2878108620643616,0.1416882574558258,0.48779892921447754,3.136972427368164,0.016301244497299194,-0.17578203976154327
33,0.2878113090991974,0.14168685674667358,0.48779693245887756,3.136972427368164,0.016306869685649872,-0.17579536139965057
34,0.28781092166900635,0.14168813824653625,0.48779749870300293,3.1369717121124268,0.01630571112036705,-0.1757841408252716
35,0.2878110408782959,0.14168798923492432,0.4877980649471283,3.136972427368164,0.016302281990647316,-0.17579123377799988
36,0.287812203168869,0.14168612658977509,0.4877985119819641,3.1369757652282715,0.01630481146275997,-0.175799161195755
37,0.287810742855072,0.1416875571012497,0.4877960979938507,3.1369709968566895,0.016307372599840164,-0.17578569054603577
38,0.2878114879131317,0.14168785512447357,0.48779842257499695,3.1369731426239014,0.016302935779094696,-0.17579130828380585
39,0.28781190514564514,0.14168675243854523,0.48780006170272827,3.1369757652282715,0.016299806535243988,-0.17579057812690735
40,0.28781285881996155,0.14168688654899597,0.4877997636795044,3.1369731426239014,0.01629984937608242,-0.17579255998134613
41,0.28781160712242126,0.14168787002563477,0.4878001809120178,3.136974334716797,0.01629805751144886,-0.17579619586467743
42,0.2878116965293884,0.14168904721736908,0.4877994656562805,3.136972188949585,0.01629759557545185,-0.17579369246959686
43,0.287811815738678,0.14168612658977509,0.48780497908592224,3.1369822025299072,0.016282906755805016,-0.1757921278476715
44,0.28780972957611084,0.1416914165019989,0.487803190946579,3.136972665786743,0.016280170530080795,-0.17577743530273438
45,0.2878194749355316,0.1416826993227005,0.48779889941215515,3.1369683742523193,0.01629568077623844,-0.1758076399564743
46,0.2878184914588928,0.14168471097946167,0.48780691623687744,3.136979818344116,0.016274822875857353,-0.1758001744747162
47,0.28782030940055847,0.14168384671211243,0.4878099858760834,3.136979341506958,0.01626558043062687,-0.1758079081773758
48,0.28842893242836,0.1406724750995636,0.4885289967060089,3.1378068923950195,0.013609830290079117,-0.17830482125282288
49,0.2916247844696045,0.132869154214859,0.4925153851509094,-3.1405086517333984,0.005403806921094656,-0.1919117420911789
50,0.2977096438407898,0.11680354177951813,0.500031590461731,-3.126622200012207,-0.00494754035025835,-0.2145361304283142
51,0.3054366707801819,0.09393385797739029,0.5087019801139832,-3.1138956546783447,-0.01743217185139656,-0.23749318718910217
52,0.31328892707824707,0.06737542897462845,0.5176754593849182,-3.1005711555480957,-0.029235588386654854,-0.25669392943382263
53,0.321224570274353,0.042013198137283325,0.5260261297225952,-3.089132308959961,-0.038891762495040894,-0.2674711346626282
54,0.3295217454433441,0.021977290511131287,0.5327017903327942,-3.0825047492980957,-0.04412765055894852,-0.2705477476119995
55,0.33918556571006775,0.008626814931631088,0.5369667410850525,-3.0866007804870605,-0.04465990886092186,-0.2657431364059448
56,0.35005638003349304,0.0039527141489088535,0.5378702878952026,-3.0960235595703125,-0.037682708352804184,-0.2506731450557709
57,0.361135333776474,0.004516251850873232,0.5359030961990356,-3.1056864261627197,-0.024564439430832863,-0.24005892872810364
58,0.36951136589050293,0.006627000868320465,0.5327281951904297,-3.1115427017211914,-0.01111331582069397,-0.23384898900985718
59,0.3757348358631134,0.008870624005794525,0.5295011401176453,-3.1160361766815186,0.00044012622674927115,-0.22861091792583466
60,0.3787352740764618,0.009803284890949726,0.528007984161377,-3.1180808544158936,0.005765814799815416,-0.22649648785591125
61,0.3801073431968689,0.009990555234253407,0.5277591347694397,-3.1187338829040527,0.007235119119286537,-0.2259368747472763
62,0.3802158832550049,0.010024381801486015,0.5282465815544128,-3.1186776161193848,0.006216416135430336,-0.2257925122976303
63,0.3801948130130768,0.010018222965300083,0.5288792252540588,-3.118551015853882,0.0047669801861047745,-0.22572754323482513
64,0.3802018165588379,0.010022280737757683,0.5291603803634644,-3.118622064590454,0.004109916277229786,-0.22562140226364136
65,0.3802078068256378,0.010009277611970901,0.5291846394538879,-3.1187291145324707,0.0040314230136573315,-0.2255931794643402
66,0.38021013140678406,0.010011113248765469,0.5291917324066162,-3.1187896728515625,0.004006167873740196,-0.22556573152542114
67,0.380209743976593,0.01000170223414898,0.5291928052902222,-3.118842840194702,0.003992176614701748,-0.22554711997509003
68,0.3802127540111542,0.010005153715610504,0.5291933417320251,-3.118903398513794,0.0039757429622113705,-0.22551922500133514
69,0.38023215532302856,0.010009045712649822,0.5292902588844299,-3.118905544281006,0.00377671979367733,-0.22548027336597443
70,0.3802424669265747,0.009998306632041931,0.5293624401092529,-3.118914842605591,0.0036232033744454384,-0.22548827528953552
71,0.38024434447288513,0.010031663812696934,0.5293837189674377,-3.1189682483673096,0.003563667181879282,-0.2254050374031067
72,0.3802458941936493,0.010040821507573128,0.5293922424316406,-3.118985891342163,0.0035396390594542027,-0.22537443041801453
73,0.3802467882633209,0.010041695088148117,0.5293914079666138,-3.119004726409912,0.0035355808213353157,-0.22535958886146545
74,0.3802469074726105,0.010038873180747032,0.5293861031532288,-3.119021415710449,0.003547585103660822,-0.2253616750240326
75,0.3802454173564911,0.01004323735833168,0.5293892621994019,-3.1190311908721924,0.003534856950864196,-0.22535263001918793
76,0.38024526834487915,0.01003499049693346,0.5293885469436646,-3.11903715133667,0.0035355864092707634,-0.22535768151283264
77,0.38024505972862244,0.010042396374046803,0.5293899178504944,-3.1190478801727295,0.003529196372255683,-0.2253372073173523
78,0.3802448809146881,0.01004453469067812,0.529387354850769,-3.119060754776001,0.0035325721837580204,-0.22533118724822998
79,0.38024675846099854,0.010036651976406574,0.5293889045715332,-3.119004249572754,0.0035364783834666014,-0.2253679782152176
80,0.3801651895046234,0.010492921806871891,0.5295390486717224,-3.1189234256744385,0.0031396232079714537,-0.2234743982553482
81,0.3796879053115845,0.011997782625257969,0.5302199125289917,-3.119657278060913,0.00640064524486661,-0.19990496337413788
82,0.37850379943847656,0.015012954361736774,0.5327353477478027,-3.121610641479492,0.02123056910932064,-0.15648555755615234
83,0.3784148395061493,0.018968597054481506,0.5384811162948608,-3.1307291984558105,0.03473128750920296,-0.11265404522418976
84,0.38098573684692383,0.023091768845915794,0.5451985001564026,3.1322081089019775,0.04157033562660217,-0.07488159090280533
85,0.3873177468776703,0.02790246158838272,0.5505692958831787,3.1078004837036133,0.041369665414094925,-0.03588198125362396
86,0.396518349647522,0.032387714833021164,0.5520332455635071,3.0803282260894775,0.04307829961180687,0.0021584194619208574
87,0.4074633717536926,0.03593740239739418,0.5489593148231506,3.0479681491851807,0.046955253928899765,0.03819718584418297
88,0.42014390230178833,0.03744363412261009,0.541619598865509,3.005319118499756,0.05048373341560364,0.06823047995567322
89,0.4334639608860016,0.03703660890460014,0.5309091806411743,2.9587371349334717,0.050560981035232544,0.08905228227376938
90,0.44687995314598083,0.03514886274933815,0.5176702737808228,2.909512758255005,0.052171844989061356,0.11046736687421799
91,0.45962250232696533,0.03242790699005127,0.5044852495193481,2.860347032546997,0.05568891391158104,0.1277676522731781
92,0.4704999029636383,0.029862353578209877,0.4939756989479065,2.818256139755249,0.061454854905605316,0.14087627828121185
93,0.4796557128429413,0.027868757024407387,0.484783798456192,2.786040782928467,0.0791129320859909,0.15179267525672913
94,0.4871894121170044,0.02701088786125183,0.4788123667240143,2.770186185836792,0.09282014518976212,0.15855053067207336
95,0.4925388991832733,0.02696037106215954,0.4757971465587616,2.7655081748962402,0.09894561022520065,0.1611975133419037
96,0.49595755338668823,0.027079565450549126,0.47525960206985474,2.764089345932007,0.09981389343738556,0.1621495485305786
97,0.4972500205039978,0.027210360392928123,0.47612521052360535,2.763681173324585,0.09816662222146988,0.16233070194721222
98,0.49761703610420227,0.02730143815279007,0.47736698389053345,2.7633588314056396,0.09581336379051208,0.16235128045082092
99,0.49773985147476196,0.027369225397706032,0.47825995087623596,2.763099193572998,0.0942806601524353,0.16233418881893158
100,0.4977765381336212,0.02743486873805523,0.4785345196723938,2.7630014419555664,0.09373767673969269,0.16244462132453918
101,0.49777376651763916,0.027449533343315125,0.47853153944015503,2.7629716396331787,0.09375889599323273,0.16247804462909698
102,0.4977688789367676,0.027518220245838165,0.4785422086715698,2.762934446334839,0.09375141561031342,0.1626112312078476
103,0.49777114391326904,0.02752440981566906,0.4785357117652893,2.762920379638672,0.09377294033765793,0.16263370215892792
104,0.49777066707611084,0.027539754286408424,0.4785352349281311,2.762906312942505,0.09377842396497726,0.16266553103923798
105,0.49776652455329895,0.02757319249212742,0.47854357957839966,2.7628893852233887,0.09376639127731323,0.16272751986980438
106,0.49776703119277954,0.02756880782544613,0.47853296995162964,2.762888193130493,0.09379170089960098,0.16271933913230896
107,0.4977674186229706,0.027582721784710884,0.47853541374206543,2.762878894805908,0.09378699958324432,0.16274875402450562
108,0.4977648854255676,0.02758774533867836,0.47854146361351013,2.7628731727600098,0.09377850592136383,0.16276094317436218
109,0.4977665841579437,0.027591470628976822,0.47853589057922363,2.762871026992798,0.09379319101572037,0.16276954114437103
110,0.4977667033672333,0.027586016803979874,0.4785383939743042,2.762869119644165,0.09378723055124283,0.16275690495967865
111,0.49776509404182434,0.027602683752775192,0.47853952646255493,2.762864112854004,0.09378259629011154,0.16278313100337982
112,0.49776560068130493,0.027601979672908783,0.47853773832321167,2.7628605365753174,0.0937885269522667,0.16278576850891113
113,0.4977659285068512,0.02760283276438713,0.4785386025905609,2.7628586292266846,0.09378932416439056,0.16279497742652893
114,0.49776336550712585,0.027610326185822487,0.4785401225090027,2.7628579139709473,0.09379004687070847,0.16280727088451385
115,0.49776479601860046,0.027612486854195595,0.4785391390323639,2.7628564834594727,0.09378901869058609,0.1628076732158661
116,0.4977647364139557,0.02761116996407509,0.4785359799861908,2.7628543376922607,0.09379861503839493,0.16281193494796753
117,0.497764527797699,0.02761060930788517,0.47853848338127136,2.762852191925049,0.09379362314939499,0.16280990839004517
118,0.497764527797699,0.02761305868625641,0.47853851318359375,2.7628490924835205,0.09378823637962341,0.16280268132686615
119,0.4977640211582184,0.027614858001470566,0.47853726148605347,2.762850284576416,0.0938006043434143,0.16281801462173462
120,0.4977634847164154,0.02761409617960453,0.4785391092300415,2.7628517150878906,0.09379556030035019,0.16281303763389587
121,0.4977641999721527,0.027615122497081757,0.4785374104976654,2.7628471851348877,0.09379761666059494,0.1628151834011078
122,0.49776405096054077,0.027609597891569138,0.4785398840904236,2.7628464698791504,0.09379563480615616,0.1628076285123825
123,0.4977639317512512,0.027615930885076523,0.4785381853580475,2.7628488540649414,0.09379994869232178,0.16281424462795258
124,0.4977637827396393,0.027620939537882805,0.4785403907299042,2.762845993041992,0.09379812330007553,0.16283050179481506
125,0.49776366353034973,0.027618832886219025,0.4785395562648773,2.762845277786255,0.0938001349568367,0.16282740235328674
126,0.4977637529373169,0.027624966576695442,0.4785374701023102,2.7628445625305176,0.09380219131708145,0.16283206641674042
127,0.4977640211582184,0.027621855959296227,0.47853919863700867,2.7628445625305176,0.09380125999450684,0.16283272206783295
128,0.49776366353034973,0.027624914422631264,0.47853749990463257,2.762843608856201,0.09380213171243668,0.16282884776592255
129,0.49776339530944824,0.027620898559689522,0.47854095697402954,2.7628426551818848,0.09379686415195465,0.16282527148723602
130,0.49776357412338257,0.027622489258646965,0.47853773832321167,2.762843132019043,0.09380017220973969,0.1628265380859375
131,0.4977649748325348,0.027622777968645096,0.4785386025905609,2.7628448009490967,0.09380226582288742,0.16283653676509857
132,0.49776461720466614,0.027696702629327774,0.4785271883010864,2.762968063354492,0.09379523247480392,0.16302484273910522
133,0.4991603493690491,0.028613030910491943,0.47886618971824646,2.7644741535186768,0.08195345848798752,0.16857796907424927
134,0.5022822618484497,0.030738573521375656,0.4789515733718872,2.7679696083068848,0.05336786434054375,0.18234306573867798
135,0.5068339109420776,0.03449581563472748,0.47744250297546387,2.772296905517578,0.009813099168241024,0.21511001884937286
136,0.5109412670135498,0.03934638202190399,0.4724392890930176,2.7745542526245117,-0.03461679443717003,0.2574325203895569
137,0.5139089822769165,0.04522250220179558,0.4635218679904938,2.7758233547210693,-0.07378636300563812,0.3017599284648895
138,0.5159140825271606,0.0520763099193573,0.4516987204551697,2.779878616333008,-0.10929128527641296,0.3473588228225708
139,0.5168443322181702,0.05878167599439621,0.4373011589050293,2.7869699001312256,-0.13682328164577484,0.39465585350990295
140,0.5164835453033447,0.06538461893796921,0.4209665358066559,2.796152114868164,-0.15985865890979767,0.4429020285606384
141,0.5149649977684021,0.07115770876407623,0.4034426808357239,2.8117427825927734,-0.1791357547044754,0.48629069328308105
142,0.5120230913162231,0.07605303078889847,0.3849921226501465,2.833299398422241,-0.1950242519378662,0.5266231894493103
143,0.5082894563674927,0.08017555624246597,0.36716464161872864,2.860927104949951,-0.20867754518985748,0.5611510872840881
144,0.5042471885681152,0.08294215053319931,0.349815309047699,2.892843246459961,-0.21908648312091827,0.590799868106842
145,0.5000730752944946,0.08540861308574677,0.33261802792549133,2.926748037338257,-0.2254886031150818,0.6188310384750366
146,0.49614912271499634,0.08883193880319595,0.31678953766822815,2.957263708114624,-0.22614741325378418,0.6466825008392334
147,0.49230659008026123,0.09419518709182739,0.30211347341537476,2.9879519939422607,-0.2213374525308609,0.6755849719047546
148,0.48872894048690796,0.10082373023033142,0.28917181491851807,3.0224030017852783,-0.21122828125953674,0.7014066576957703
149,0.4877046048641205,0.10481266677379608,0.2826109826564789,3.034984827041626,-0.20317573845386505,0.7097474336624146
150,0.4881587028503418,0.1057564914226532,0.2815827429294586,3.0361247062683105,-0.20203088223934174,0.7073227763175964
151,0.4891793727874756,0.10500545799732208,0.2830008864402771,3.0341415405273438,-0.20475143194198608,0.7057350277900696
152,0.4901195764541626,0.10344906151294708,0.2845771908760071,3.0319395065307617,-0.20749977231025696,0.7029279470443726
153,0.4907168745994568,0.10308019071817398,0.28536733984947205,3.0308821201324463,-0.20905765891075134,0.7022326588630676
154,0.4909960627555847,0.10311374068260193,0.2857053279876709,3.0304551124572754,-0.20978683233261108,0.7022839784622192
155,0.4910564124584198,0.10302023589611053,0.28576770424842834,3.030358076095581,-0.20990024507045746,0.7021041512489319
156,0.49105367064476013,0.1030530035495758,0.28575071692466736,3.0303735733032227,-0.20987817645072937,0.7021713256835938
157,0.4910576343536377,0.10304458439350128,0.2857722043991089,3.030344247817993,-0.2099115401506424,0.7021638751029968
158,0.49103158712387085,0.10312711447477341,0.28570249676704407,3.030468225479126,-0.20976704359054565,0.702296257019043
159,0.4907732903957367,0.10418352484703064,0.28417661786079407,3.034736156463623,-0.2074958235025406,0.7022853493690491
160,0.49005839228630066,0.10630562156438828,0.27990975975990295,3.04715895652771,-0.20404429733753204,0.698713481426239
161,0.48919394612312317,0.10852830111980438,0.2734779119491577,3.0656352043151855,-0.19912083446979523,0.6936637759208679
162,0.48848751187324524,0.11051204800605774,0.2662937641143799,3.088059186935425,-0.19427990913391113,0.6904463171958923
163,0.48789867758750916,0.11208639293909073,0.2589636743068695,3.1150786876678467,-0.18922944366931915,0.6910997033119202
164,0.4878598153591156,0.1125149205327034,0.25311246514320374,3.13950252532959,-0.18321314454078674,0.6936280131340027
165,0.4879266619682312,0.11178131401538849,0.24805505573749542,-3.119621515274048,-0.1694675087928772,0.6973622441291809
166,0.4885097146034241,0.10953381657600403,0.24483025074005127,-3.10217547416687,-0.1550920158624649,0.6969791650772095
167,0.4894947409629822,0.10608410835266113,0.24295808374881744,-3.091829299926758,-0.14304757118225098,0.6903582215309143
168,0.49071115255355835,0.1019483208656311,0.2420644313097,-3.0875537395477295,-0.13732978701591492,0.6803224682807922
169,0.4919024109840393,0.09766670316457748,0.24165473878383636,-3.0857460498809814,-0.13522863388061523,0.6565069556236267
170,0.4926414489746094,0.0936744436621666,0.24116098880767822,-3.0836188793182373,-0.13283079862594604,0.6286265254020691
171,0.4933747351169586,0.0898716077208519,0.24020721018314362,-3.080597162246704,-0.13044556975364685,0.5898509621620178
172,0.4942997395992279,0.0864589586853981,0.23823347687721252,-3.078063726425171,-0.12995097041130066,0.5425903797149658
173,0.4951586425304413,0.0837092474102974,0.2342241257429123,-3.0753138065338135,-0.12974730134010315,0.4936183989048004
174,0.49561530351638794,0.08123799413442612,0.22789056599140167,-3.0727593898773193,-0.12707723677158356,0.44457513093948364
175,0.4960924983024597,0.07880792766809464,0.21995539963245392,-3.0736019611358643,-0.12475192546844482,0.39086633920669556
176,0.49610552191734314,0.07623878866434097,0.21058690547943115,-3.0730016231536865,-0.1205778494477272,0.33756303787231445
177,0.49563372135162354,0.07324624061584473,0.20057804882526398,-3.072653293609619,-0.11368336528539658,0.2872454822063446
178,0.4946834146976471,0.07088670134544373,0.19118613004684448,-3.0723743438720703,-0.10526655614376068,0.24428437650203705
179,0.4933345913887024,0.06886624544858932,0.1822773963212967,-3.0724120140075684,-0.0953143760561943,0.20770375430583954
180,0.49202316999435425,0.06726974993944168,0.17494674026966095,-3.073941946029663,-0.08327990025281906,0.1772330105304718
181,0.4909789562225342,0.06652294844388962,0.1696140021085739,-3.0773329734802246,-0.07179784774780273,0.15422822535037994
182,0.490352988243103,0.06635543704032898,0.1657831221818924,-3.0819060802459717,-0.06312663853168488,0.13666389882564545
183,0.489620178937912,0.06692364811897278,0.1632412075996399,-3.085631847381592,-0.057010963559150696,0.12335776537656784
184,0.4890497624874115,0.06780073791742325,0.16165009140968323,-3.089003562927246,-0.052965860813856125,0.11299297958612442
185,0.4885450601577759,0.06884750723838806,0.16056974232196808,-3.0912604331970215,-0.04998772591352463,0.10404541343450546
186,0.4881059527397156,0.0698952004313469,0.15959450602531433,-3.0923285484313965,-0.047392524778842926,0.09712295234203339
187,0.48772624135017395,0.07076878100633621,0.1584986299276352,-3.0927414894104004,-0.04504263773560524,0.0951821506023407
188,0.4873516261577606,0.0715840682387352,0.1571466624736786,-3.0933499336242676,-0.04260754957795143,0.09889581054449081
189,0.48710495233535767,0.07234323024749756,0.15553748607635498,-3.0949809551239014,-0.04002615064382553,0.10552399605512619
190,0.48689597845077515,0.07378211617469788,0.15380148589611053,-3.0962469577789307,-0.0375240184366703,0.1161460354924202
191,0.48667222261428833,0.07602091878652573,0.15238671004772186,-3.0968446731567383,-0.03587723523378372,0.1319456547498703
192,0.4876355826854706,0.07770969718694687,0.1528317630290985,-3.0985724925994873,-0.038649678230285645,0.15127892792224884
193,0.4884084463119507,0.07909368723630905,0.15353158116340637,-3.0994317531585693,-0.041641268879175186,0.17177236080169678
194,0.4891764521598816,0.07998819649219513,0.15417000651359558,-3.1008427143096924,-0.0444067008793354,0.1912350356578827
195,0.4898436367511749,0.08071279525756836,0.15471874177455902,-3.103473424911499,-0.046678557991981506,0.20843590795993805
196,0.4905303418636322,0.08150646835565567,0.15529842674732208,-3.1055190563201904,-0.04897598922252655,0.22302742302417755
197,0.49126607179641724,0.0822826400399208,0.1559876799583435,-3.107076644897461,-0.05153067037463188,0.2353215515613556
198,0.4918881058692932,0.08336392790079117,0.15666919946670532,-3.1081674098968506,-0.053875360637903214,0.24815742671489716
199,0.4920256733894348,0.08503279089927673,0.15698471665382385,-3.108402729034424,-0.05512217804789543,0.25865402817726135
200,0.4923802316188812,0.08688458055257797,0.15756717324256897,-3.1083180904388428,-0.057013217359781265,0.26547566056251526
201,0.49249765276908875,0.08888444304466248,0.15821121633052826,-3.1085774898529053,-0.058806270360946655,0.27561259269714355
202,0.49258628487586975,0.09091071784496307,0.15949098765850067,-3.109886884689331,-0.0615672692656517,0.28847870230674744
203,0.4931720197200775,0.09305799007415771,0.1625562310218811,-3.115366220474243,-0.06743960082530975,0.30599501729011536
204,0.4942287802696228,0.09523792564868927,0.1677604615688324,-3.12166428565979,-0.0771302655339241,0.3224506378173828
205,0.4956586956977844,0.09746840596199036,0.1757201850414276,-3.129135847091675,-0.09161151945590973,0.34075745940208435
206,0.497233510017395,0.09976131469011307,0.18525277078151703,-3.1370136737823486,-0.10881319642066956,0.35887935757637024
207,0.49864432215690613,0.10165265947580338,0.1960930973291397,3.1369173526763916,-0.12773345410823822,0.3761056959629059
208,0.5003789663314819,0.10302380472421646,0.2076769769191742,3.128974437713623,-0.14757707715034485,0.39072176814079285
209,0.5025098919868469,0.10413160175085068,0.21884019672870636,3.1214892864227295,-0.16545462608337402,0.404620498418808
210,0.5051421523094177,0.10458546876907349,0.22859464585781097,3.114292860031128,-0.1797265261411667,0.42139148712158203
211,0.5095886588096619,0.10413963347673416,0.23761579394340515,3.1075477600097656,-0.19289179146289825,0.43495699763298035
212,0.5157270431518555,0.10242994874715805,0.24578312039375305,3.102444648742676,-0.20489336550235748,0.4425007998943329
213,0.5242998003959656,0.09929639846086502,0.2534608244895935,3.103522300720215,-0.21573320031166077,0.43996939063072205
214,0.5352022647857666,0.09454988688230515,0.2619105279445648,3.1097381114959717,-0.22538699209690094,0.42643117904663086
215,0.5480608940124512,0.08881909400224686,0.2707114815711975,3.120506763458252,-0.2369832694530487,0.40373778343200684
216,0.5629585981369019,0.08205590397119522,0.2798174023628235,3.133234739303589,-0.25087082386016846,0.3741668164730072
217,0.5790063738822937,0.0755358561873436,0.288198322057724,-3.1358959674835205,-0.26602599024772644,0.34131520986557007
218,0.5962993502616882,0.06951002776622772,0.2956733703613281,-3.1239709854125977,-0.2818480432033539,0.31337758898735046
219,0.6131471395492554,0.06471285223960876,0.3012843430042267,-3.117082118988037,-0.2935461103916168,0.2944890558719635
220,0.6297518014907837,0.06102585792541504,0.30493494868278503,-3.112732410430908,-0.3018210232257843,0.2810039222240448
221,0.6453295946121216,0.05882413685321808,0.30523091554641724,-3.107281446456909,-0.30412623286247253,0.2698826491832733
222,0.6586542725563049,0.05820121616125107,0.30311691761016846,-3.1018714904785156,-0.3044308125972748,0.2637990117073059
223,0.670998752117157,0.05860678106546402,0.2979438006877899,-3.0953590869903564,-0.3006453812122345,0.26098528504371643
224,0.6819682121276855,0.05975377932190895,0.29063156247138977,-3.0884478092193604,-0.2953090965747833,0.25939786434173584
225,0.6919921040534973,0.06150510162115097,0.2814047038555145,-3.0807127952575684,-0.2894555330276489,0.2582106292247772
226,0.7005519866943359,0.06336178630590439,0.2722116708755493,-3.073241710662842,-0.2836088240146637,0.25729823112487793
227,0.7087084650993347,0.0657496303319931,0.2629035413265228,-3.064209461212158,-0.2806554138660431,0.25529229640960693
228,0.7160091996192932,0.06875159591436386,0.25448164343833923,-3.0525453090667725,-0.27974405884742737,0.2515985369682312
229,0.7224528193473816,0.07278284430503845,0.24675610661506653,-3.0315990447998047,-0.2801476716995239,0.2415553480386734
230,0.7281221151351929,0.0789659321308136,0.24064680933952332,-3.0014641284942627,-0.28221428394317627,0.2285880595445633
231,0.732716977596283,0.08702493458986282,0.23660311102867126,-2.9660837650299072,-0.28523483872413635,0.22210392355918884
232,0.7359673380851746,0.09687867760658264,0.23527193069458008,-2.936119556427002,-0.2912617325782776,0.2240559309720993
233,0.7379957437515259,0.1075979471206665,0.23652756214141846,-2.918212890625,-0.29735952615737915,0.2308158278465271
234,0.738968014717102,0.11749305576086044,0.23875580728054047,-2.9086480140686035,-0.3018312454223633,0.24011343717575073
235,0.7392804622650146,0.12631404399871826,0.24136237800121307,-2.905517339706421,-0.304792195558548,0.2508012354373932
236,0.7395296096801758,0.13317331671714783,0.24336449801921844,-2.9043660163879395,-0.30401238799095154,0.2605314254760742
237,0.7393954396247864,0.13807810842990875,0.24374857544898987,-2.9034907817840576,-0.296319842338562,0.2692967653274536
238,0.7392383217811584,0.1410060077905655,0.24266193807125092,-2.9032883644104004,-0.284879595041275,0.2758040428161621
239,0.7394915223121643,0.1415323168039322,0.24053677916526794,-2.9045605659484863,-0.2733042240142822,0.27930712699890137
240,0.7397164702415466,0.14046022295951843,0.23749402165412903,-2.906911611557007,-0.2588316798210144,0.28118976950645447
241,0.740043580532074,0.1380896121263504,0.23422931134700775,-2.9135940074920654,-0.24492661654949188,0.28089237213134766
242,0.7404406070709229,0.1348305195569992,0.23175102472305298,-2.9259979724884033,-0.2346174120903015,0.2781108617782593
243,0.7409018278121948,0.1313135027885437,0.2302425056695938,-2.943467617034912,-0.22652556002140045,0.273028701543808
244,0.7415049076080322,0.12850257754325867,0.22950473427772522,-2.963965892791748,-0.22083917260169983,0.27045977115631104
245,0.7419221997261047,0.12692520022392273,0.22925889492034912,-2.9836156368255615,-0.2151329219341278,0.27379006147384644
